CCAA,Fecha,PORCENTAJE_COVID
GALICIA,2020-10-22,4.73
GALICIA,2020-10-23,5.2
GALICIA,2020-10-24,5.19
GALICIA,2020-10-25,5.47
GALICIA,2020-10-26,5.79
GALICIA,2020-10-27,5.8
GALICIA,2020-10-28,5.91
GALICIA,2020-10-29,6.75
GALICIA,2020-10-30,5.56
GALICIA,2020-10-31,5.52
GALICIA,2020-11-01,6.64
GALICIA,2020-11-02,7.03
GALICIA,2020-11-03,6.72
GALICIA,2020-11-04,7.03
GALICIA,2020-11-05,7.15
GALICIA,2020-11-06,6.63
GALICIA,2020-11-07,6.63
GALICIA,2020-11-08,7.02
GALICIA,2020-11-09,7.13
GALICIA,2020-11-10,7.03
GALICIA,2020-11-11,7.0
GALICIA,2020-11-12,7.17
GALICIA,2020-11-13,7.01
GALICIA,2020-11-14,6.58
GALICIA,2020-11-15,7.22
GALICIA,2020-11-16,7.38
GALICIA,2020-11-17,6.84
GALICIA,2020-11-18,6.71
GALICIA,2020-11-19,6.5
GALICIA,2020-11-20,6.36
GALICIA,2020-11-21,6.26
GALICIA,2020-11-22,6.32
GALICIA,2020-11-23,6.27
GALICIA,2020-11-24,5.99
GALICIA,2020-11-25,5.85
GALICIA,2020-11-26,5.58
GALICIA,2020-11-27,5.32
GALICIA,2020-11-28,5.32
GALICIA,2020-11-29,5.3
GALICIA,2020-11-30,5.19
GALICIA,2020-12-01,4.75
GALICIA,2020-12-02,4.49
GALICIA,2020-12-03,4.76
GALICIA,2020-12-04,4.34
GALICIA,2020-12-05,4.33
GALICIA,2020-12-06,4.49
GALICIA,2020-12-07,4.49
GALICIA,2020-12-08,4.13
GALICIA,2020-12-09,3.99
GALICIA,2020-12-10,3.76
GALICIA,2020-12-11,3.77
GALICIA,2020-12-12,3.77
GALICIA,2020-12-13,4.16
GALICIA,2020-12-14,4.16
GALICIA,2020-12-15,3.89
GALICIA,2020-12-16,3.82
GALICIA,2020-12-17,3.85
GALICIA,2020-12-18,3.6
GALICIA,2020-12-19,3.58
GALICIA,2020-12-20,3.88
GALICIA,2020-12-21,4.22
GALICIA,2020-12-22,3.9
GALICIA,2020-12-23,3.74
GALICIA,2020-12-24,3.74
GALICIA,2020-12-25,3.97
GALICIA,2020-12-26,4.06
GALICIA,2020-12-27,4.55
GALICIA,2020-12-28,4.41
GALICIA,2020-12-29,4.12
GALICIA,2020-12-30,4.14
GALICIA,2020-12-31,4.14
GALICIA,2021-01-01,4.12
GALICIA,2021-01-02,4.2
GALICIA,2021-01-03,4.74
GALICIA,2021-01-04,4.78
GALICIA,2021-01-05,4.75
GALICIA,2021-01-06,4.89
GALICIA,2021-01-07,4.62
GALICIA,2021-01-08,4.7
GALICIA,2021-01-09,4.65
GALICIA,2021-01-10,5.7
GALICIA,2021-01-11,5.83
GALICIA,2021-01-12,6.23
GALICIA,2021-01-13,6.56
GALICIA,2021-01-14,7.1
GALICIA,2021-01-15,7.15
GALICIA,2021-01-16,7.15
GALICIA,2021-01-17,9.3
GALICIA,2021-01-18,9.81
GALICIA,2021-01-19,10.38
GALICIA,2021-01-20,10.99
GALICIA,2021-01-21,11.78
GALICIA,2021-01-22,12.13
GALICIA,2021-01-23,12.12
GALICIA,2021-01-24,14.33
GALICIA,2021-01-25,15.32
GALICIA,2021-01-26,15.5
GALICIA,2021-01-27,15.92
GALICIA,2021-01-28,15.84
GALICIA,2021-01-29,15.49
GALICIA,2021-01-30,15.49
GALICIA,2021-01-31,17.17
GALICIA,2021-02-01,16.66
GALICIA,2021-02-02,16.03
GALICIA,2021-02-03,15.5
GALICIA,2021-02-04,15.42
GALICIA,2021-02-05,14.86
GALICIA,2021-02-06,14.86
GALICIA,2021-02-07,15.6
GALICIA,2021-02-08,15.46
GALICIA,2021-02-09,14.21
GALICIA,2021-02-10,13.04
GALICIA,2021-02-11,12.11
GALICIA,2021-02-12,11.37
GALICIA,2021-02-13,11.37
GALICIA,2021-02-14,11.69
GALICIA,2021-02-15,11.14
GALICIA,2021-02-16,10.34
GALICIA,2021-02-17,9.43
GALICIA,2021-02-18,8.8
GALICIA,2021-02-19,7.6
GALICIA,2021-02-20,7.53
GALICIA,2021-02-21,8.0
GALICIA,2021-02-22,6.97
GALICIA,2021-02-23,6.73
GALICIA,2021-02-24,6.4
GALICIA,2021-02-25,5.91
GALICIA,2021-02-26,5.46
GALICIA,2021-02-27,5.46
GALICIA,2021-02-28,5.66
GALICIA,2021-03-01,5.23
GALICIA,2021-03-02,4.9
GALICIA,2021-03-03,4.77
GALICIA,2021-03-04,4.4
GALICIA,2021-03-05,4.07
GALICIA,2021-03-06,4.07
GALICIA,2021-03-07,4.27
GALICIA,2021-03-08,3.9
GALICIA,2021-03-09,3.84
GALICIA,2021-03-10,3.63
GALICIA,2021-03-11,3.51
GALICIA,2021-03-12,3.45
GALICIA,2021-03-13,3.45
GALICIA,2021-03-14,3.38
GALICIA,2021-03-15,3.44
GALICIA,2021-03-16,3.36
GALICIA,2021-03-17,3.06
GALICIA,2021-03-18,3.04
GALICIA,2021-03-19,3.12
GALICIA,2021-03-20,3.12
GALICIA,2021-03-21,3.19
GALICIA,2021-03-22,3.0
GALICIA,2021-03-23,2.81
GALICIA,2021-03-24,2.66
GALICIA,2021-03-25,2.48
GALICIA,2021-03-26,2.25
GALICIA,2021-03-27,2.25
GALICIA,2021-03-28,2.45
GALICIA,2021-03-29,2.44
GALICIA,2021-03-30,2.37
GALICIA,2021-03-31,2.33
GALICIA,2021-04-01,2.38
GALICIA,2021-04-02,2.32
GALICIA,2021-04-03,2.35
GALICIA,2021-04-04,2.44
GALICIA,2021-04-05,2.41
GALICIA,2021-04-06,2.17
GALICIA,2021-04-07,2.03
GALICIA,2021-04-08,1.95
GALICIA,2021-04-09,1.9
GALICIA,2021-04-10,1.91
GALICIA,2021-04-11,2.32
GALICIA,2021-04-12,2.25
GALICIA,2021-04-13,2.28
GALICIA,2021-04-14,2.2
GALICIA,2021-04-15,2.29
GALICIA,2021-04-16,2.25
GALICIA,2021-04-17,2.21
GALICIA,2021-04-18,2.47
GALICIA,2021-04-19,2.56
GALICIA,2021-04-20,2.52
GALICIA,2021-04-21,2.52
GALICIA,2021-04-22,2.42
GALICIA,2021-04-23,2.36
GALICIA,2021-04-24,2.36
GALICIA,2021-04-25,2.52
GALICIA,2021-04-26,2.6
GALICIA,2021-04-27,2.48
GALICIA,2021-04-28,2.5
GALICIA,2021-04-29,2.42
GALICIA,2021-04-30,2.4
GALICIA,2021-05-01,2.56
GALICIA,2021-05-02,2.63
GALICIA,2021-05-03,2.57
GALICIA,2021-05-04,2.42
GALICIA,2021-05-05,2.43
GALICIA,2021-05-06,2.31
GALICIA,2021-05-07,2.22
GALICIA,2021-05-08,2.22
GALICIA,2021-05-09,2.45
ISLAS BALEARES,2020-08-19,5.87
ISLAS BALEARES,2020-08-20,5.79
ISLAS BALEARES,2020-08-21,6.26
ISLAS BALEARES,2020-08-22,6.26
ISLAS BALEARES,2020-08-23,7.76
ISLAS BALEARES,2020-08-24,8.42
ISLAS BALEARES,2020-08-25,8.85
ISLAS BALEARES,2020-08-26,8.67
ISLAS BALEARES,2020-08-27,8.98
ISLAS BALEARES,2020-08-28,8.55
ISLAS BALEARES,2020-08-29,8.61
ISLAS BALEARES,2020-08-30,10.4
ISLAS BALEARES,2020-08-31,10.78
ISLAS BALEARES,2020-09-01,10.72
ISLAS BALEARES,2020-09-02,11.4
ISLAS BALEARES,2020-09-03,11.44
ISLAS BALEARES,2020-09-04,10.56
ISLAS BALEARES,2020-09-05,10.55
ISLAS BALEARES,2020-09-06,12.64
ISLAS BALEARES,2020-09-07,12.84
ISLAS BALEARES,2020-09-08,12.67
ISLAS BALEARES,2020-09-09,12.55
ISLAS BALEARES,2020-09-10,12.01
ISLAS BALEARES,2020-09-11,11.82
ISLAS BALEARES,2020-09-12,11.79
ISLAS BALEARES,2020-09-13,12.31
ISLAS BALEARES,2020-09-14,12.11
ISLAS BALEARES,2020-09-15,11.76
ISLAS BALEARES,2020-09-16,11.26
ISLAS BALEARES,2020-09-17,11.12
ISLAS BALEARES,2020-09-18,11.49
ISLAS BALEARES,2020-09-19,11.65
ISLAS BALEARES,2020-09-20,12.22
ISLAS BALEARES,2020-09-21,11.47
ISLAS BALEARES,2020-09-22,10.36
ISLAS BALEARES,2020-09-23,15.82
ISLAS BALEARES,2020-09-24,10.06
ISLAS BALEARES,2020-09-25,9.71
ISLAS BALEARES,2020-09-26,9.83
ISLAS BALEARES,2020-09-27,10.38
ISLAS BALEARES,2020-09-28,9.74
ISLAS BALEARES,2020-09-29,9.0
ISLAS BALEARES,2020-09-30,8.71
ISLAS BALEARES,2020-10-01,8.45
ISLAS BALEARES,2020-10-02,7.96
ISLAS BALEARES,2020-10-03,7.87
ISLAS BALEARES,2020-10-04,7.43
ISLAS BALEARES,2020-10-05,7.61
ISLAS BALEARES,2020-10-06,7.17
ISLAS BALEARES,2020-10-07,6.71
ISLAS BALEARES,2020-10-08,6.59
ISLAS BALEARES,2020-10-09,5.86
ISLAS BALEARES,2020-10-10,5.89
ISLAS BALEARES,2020-10-11,6.28
ISLAS BALEARES,2020-10-12,7.0
ISLAS BALEARES,2020-10-13,6.62
ISLAS BALEARES,2020-10-14,5.96
ISLAS BALEARES,2020-10-15,5.21
ISLAS BALEARES,2020-10-16,5.61
ISLAS BALEARES,2020-10-17,5.61
ISLAS BALEARES,2020-10-18,5.78
ISLAS BALEARES,2020-10-19,6.03
ISLAS BALEARES,2020-10-20,5.6
ISLAS BALEARES,2020-10-21,9.87
ISLAS BALEARES,2020-10-22,5.74
ISLAS BALEARES,2020-10-23,5.59
ISLAS BALEARES,2020-10-24,5.62
ISLAS BALEARES,2020-10-25,6.18
ISLAS BALEARES,2020-10-26,6.03
ISLAS BALEARES,2020-10-27,5.98
ISLAS BALEARES,2020-10-28,6.35
ISLAS BALEARES,2020-10-29,5.85
ISLAS BALEARES,2020-10-30,5.96
ISLAS BALEARES,2020-10-31,6.02
ISLAS BALEARES,2020-11-01,6.68
ISLAS BALEARES,2020-11-02,6.5
ISLAS BALEARES,2020-11-03,6.93
ISLAS BALEARES,2020-11-04,7.05
ISLAS BALEARES,2020-11-05,7.07
ISLAS BALEARES,2020-11-06,7.2
ISLAS BALEARES,2020-11-07,7.35
ISLAS BALEARES,2020-11-08,8.02
ISLAS BALEARES,2020-11-09,7.76
ISLAS BALEARES,2020-11-10,7.43
ISLAS BALEARES,2020-11-11,7.94
ISLAS BALEARES,2020-11-12,7.79
ISLAS BALEARES,2020-11-13,7.63
ISLAS BALEARES,2020-11-14,7.72
ISLAS BALEARES,2020-11-15,8.08
ISLAS BALEARES,2020-11-16,8.82
ISLAS BALEARES,2020-11-17,8.45
ISLAS BALEARES,2020-11-18,8.36
ISLAS BALEARES,2020-11-19,8.24
ISLAS BALEARES,2020-11-20,8.06
ISLAS BALEARES,2020-11-21,8.03
ISLAS BALEARES,2020-11-22,8.42
ISLAS BALEARES,2020-11-23,8.07
ISLAS BALEARES,2020-11-24,7.98
ISLAS BALEARES,2020-11-25,7.78
ISLAS BALEARES,2020-11-26,7.5
ISLAS BALEARES,2020-11-27,7.58
ISLAS BALEARES,2020-11-28,7.49
ISLAS BALEARES,2020-11-29,7.55
ISLAS BALEARES,2020-11-30,7.49
ISLAS BALEARES,2020-12-01,6.95
ISLAS BALEARES,2020-12-02,6.64
ISLAS BALEARES,2020-12-03,6.19
ISLAS BALEARES,2020-12-04,5.93
ISLAS BALEARES,2020-12-05,5.78
ISLAS BALEARES,2020-12-06,5.93
ISLAS BALEARES,2020-12-07,6.18
ISLAS BALEARES,2020-12-08,6.81
ISLAS BALEARES,2020-12-09,6.93
ISLAS BALEARES,2020-12-10,7.09
ISLAS BALEARES,2020-12-11,6.88
ISLAS BALEARES,2020-12-12,7.12
ISLAS BALEARES,2020-12-13,7.79
ISLAS BALEARES,2020-12-14,8.6
ISLAS BALEARES,2020-12-15,9.18
ISLAS BALEARES,2020-12-16,8.93
ISLAS BALEARES,2020-12-17,8.62
ISLAS BALEARES,2020-12-18,9.04
ISLAS BALEARES,2020-12-19,9.37
ISLAS BALEARES,2020-12-20,10.41
ISLAS BALEARES,2020-12-21,10.78
ISLAS BALEARES,2020-12-22,10.67
ISLAS BALEARES,2020-12-23,10.72
ISLAS BALEARES,2020-12-24,10.51
ISLAS BALEARES,2020-12-25,10.86
ISLAS BALEARES,2020-12-26,10.73
ISLAS BALEARES,2020-12-27,12.87
ISLAS BALEARES,2020-12-28,12.75
ISLAS BALEARES,2020-12-29,12.74
ISLAS BALEARES,2020-12-30,12.26
ISLAS BALEARES,2020-12-31,12.08
ISLAS BALEARES,2021-01-01,12.21
ISLAS BALEARES,2021-01-02,12.27
ISLAS BALEARES,2021-01-03,12.96
ISLAS BALEARES,2021-01-04,13.27
ISLAS BALEARES,2021-01-05,13.21
ISLAS BALEARES,2021-01-06,13.35
ISLAS BALEARES,2021-01-07,13.27
ISLAS BALEARES,2021-01-08,13.15
ISLAS BALEARES,2021-01-09,13.24
ISLAS BALEARES,2021-01-10,14.52
ISLAS BALEARES,2021-01-11,14.38
ISLAS BALEARES,2021-01-12,14.22
ISLAS BALEARES,2021-01-13,14.19
ISLAS BALEARES,2021-01-14,14.6
ISLAS BALEARES,2021-01-15,15.05
ISLAS BALEARES,2021-01-16,15.26
ISLAS BALEARES,2021-01-17,16.58
ISLAS BALEARES,2021-01-18,16.77
ISLAS BALEARES,2021-01-19,16.8
ISLAS BALEARES,2021-01-20,17.05
ISLAS BALEARES,2021-01-21,16.87
ISLAS BALEARES,2021-01-22,16.47
ISLAS BALEARES,2021-01-23,16.64
ISLAS BALEARES,2021-01-24,17.56
ISLAS BALEARES,2021-01-25,17.36
ISLAS BALEARES,2021-01-26,16.65
ISLAS BALEARES,2021-01-27,16.77
ISLAS BALEARES,2021-01-28,17.1
ISLAS BALEARES,2021-01-29,16.37
ISLAS BALEARES,2021-01-30,16.31
ISLAS BALEARES,2021-01-31,16.83
ISLAS BALEARES,2021-02-01,16.29
ISLAS BALEARES,2021-02-02,16.03
ISLAS BALEARES,2021-02-03,15.28
ISLAS BALEARES,2021-02-04,13.97
ISLAS BALEARES,2021-02-05,13.12
ISLAS BALEARES,2021-02-06,13.09
ISLAS BALEARES,2021-02-07,13.01
ISLAS BALEARES,2021-02-08,12.05
ISLAS BALEARES,2021-02-09,11.22
ISLAS BALEARES,2021-02-10,10.64
ISLAS BALEARES,2021-02-11,9.91
ISLAS BALEARES,2021-02-12,8.98
ISLAS BALEARES,2021-02-13,8.98
ISLAS BALEARES,2021-02-14,8.87
ISLAS BALEARES,2021-02-15,8.52
ISLAS BALEARES,2021-02-16,7.93
ISLAS BALEARES,2021-02-17,7.33
ISLAS BALEARES,2021-02-18,7.29
ISLAS BALEARES,2021-02-19,6.47
ISLAS BALEARES,2021-02-20,6.51
ISLAS BALEARES,2021-02-21,6.57
ISLAS BALEARES,2021-02-22,6.25
ISLAS BALEARES,2021-02-23,5.72
ISLAS BALEARES,2021-02-24,5.64
ISLAS BALEARES,2021-02-25,5.22
ISLAS BALEARES,2021-02-26,4.62
ISLAS BALEARES,2021-02-27,4.62
ISLAS BALEARES,2021-02-28,4.6
ISLAS BALEARES,2021-03-01,4.68
ISLAS BALEARES,2021-03-02,4.3
ISLAS BALEARES,2021-03-03,3.96
ISLAS BALEARES,2021-03-04,3.6
ISLAS BALEARES,2021-03-05,3.69
ISLAS BALEARES,2021-03-06,3.69
ISLAS BALEARES,2021-03-07,3.44
ISLAS BALEARES,2021-03-08,3.48
ISLAS BALEARES,2021-03-09,3.38
ISLAS BALEARES,2021-03-10,3.14
ISLAS BALEARES,2021-03-11,3.13
ISLAS BALEARES,2021-03-12,2.91
ISLAS BALEARES,2021-03-13,3.07
ISLAS BALEARES,2021-03-14,2.81
ISLAS BALEARES,2021-03-15,2.58
ISLAS BALEARES,2021-03-16,2.6
ISLAS BALEARES,2021-03-17,2.59
ISLAS BALEARES,2021-03-18,2.57
ISLAS BALEARES,2021-03-19,2.48
ISLAS BALEARES,2021-03-20,2.48
ISLAS BALEARES,2021-03-21,2.47
ISLAS BALEARES,2021-03-22,2.64
ISLAS BALEARES,2021-03-23,2.44
ISLAS BALEARES,2021-03-24,2.35
ISLAS BALEARES,2021-03-25,2.37
ISLAS BALEARES,2021-03-26,2.13
ISLAS BALEARES,2021-03-27,2.13
ISLAS BALEARES,2021-03-28,2.27
ISLAS BALEARES,2021-03-29,2.12
ISLAS BALEARES,2021-03-30,2.19
ISLAS BALEARES,2021-03-31,2.04
ISLAS BALEARES,2021-04-01,2.07
ISLAS BALEARES,2021-04-02,2.08
ISLAS BALEARES,2021-04-03,2.08
ISLAS BALEARES,2021-04-04,2.08
ISLAS BALEARES,2021-04-05,2.17
ISLAS BALEARES,2021-04-06,2.06
ISLAS BALEARES,2021-04-07,1.85
ISLAS BALEARES,2021-04-08,1.93
ISLAS BALEARES,2021-04-09,1.81
ISLAS BALEARES,2021-04-10,1.78
ISLAS BALEARES,2021-04-11,1.94
ISLAS BALEARES,2021-04-12,1.91
ISLAS BALEARES,2021-04-13,1.78
ISLAS BALEARES,2021-04-14,1.69
ISLAS BALEARES,2021-04-15,1.78
ISLAS BALEARES,2021-04-16,1.69
ISLAS BALEARES,2021-04-17,1.69
ISLAS BALEARES,2021-04-18,1.97
ISLAS BALEARES,2021-04-19,1.84
ISLAS BALEARES,2021-04-20,1.74
ISLAS BALEARES,2021-04-21,1.84
ISLAS BALEARES,2021-04-22,1.81
ISLAS BALEARES,2021-04-23,1.56
ISLAS BALEARES,2021-04-24,1.56
ISLAS BALEARES,2021-04-25,1.78
ISLAS BALEARES,2021-04-26,1.69
ISLAS BALEARES,2021-04-27,1.72
ISLAS BALEARES,2021-04-28,1.82
ISLAS BALEARES,2021-04-29,1.88
ISLAS BALEARES,2021-04-30,1.97
ISLAS BALEARES,2021-05-01,1.98
ISLAS BALEARES,2021-05-02,2.18
ISLAS BALEARES,2021-05-03,1.97
ISLAS BALEARES,2021-05-04,1.85
ISLAS BALEARES,2021-05-05,1.79
ISLAS BALEARES,2021-05-06,1.76
ISLAS BALEARES,2021-05-07,1.73
ISLAS BALEARES,2021-05-08,1.73
ISLAS BALEARES,2021-05-09,1.91
ISLAS CANARIAS,2020-08-19,1.92
ISLAS CANARIAS,2020-08-20,1.9
ISLAS CANARIAS,2020-08-21,2.09
ISLAS CANARIAS,2020-08-22,2.25
ISLAS CANARIAS,2020-08-23,2.56
ISLAS CANARIAS,2020-08-24,2.9
ISLAS CANARIAS,2020-08-25,2.89
ISLAS CANARIAS,2020-08-26,3.05
ISLAS CANARIAS,2020-08-27,3.24
ISLAS CANARIAS,2020-08-28,3.36
ISLAS CANARIAS,2020-08-29,3.47
ISLAS CANARIAS,2020-08-30,4.37
ISLAS CANARIAS,2020-08-31,3.96
ISLAS CANARIAS,2020-09-01,3.74
ISLAS CANARIAS,2020-09-02,3.91
ISLAS CANARIAS,2020-09-03,4.17
ISLAS CANARIAS,2020-09-04,4.28
ISLAS CANARIAS,2020-09-05,4.41
ISLAS CANARIAS,2020-09-06,4.64
ISLAS CANARIAS,2020-09-07,4.84
ISLAS CANARIAS,2020-09-08,4.84
ISLAS CANARIAS,2020-09-09,4.76
ISLAS CANARIAS,2020-09-10,4.6
ISLAS CANARIAS,2020-09-11,4.62
ISLAS CANARIAS,2020-09-12,4.68
ISLAS CANARIAS,2020-09-13,4.87
ISLAS CANARIAS,2020-09-14,4.84
ISLAS CANARIAS,2020-09-15,4.6
ISLAS CANARIAS,2020-09-16,4.65
ISLAS CANARIAS,2020-09-17,4.39
ISLAS CANARIAS,2020-09-18,4.47
ISLAS CANARIAS,2020-09-19,4.46
ISLAS CANARIAS,2020-09-20,4.82
ISLAS CANARIAS,2020-09-21,4.76
ISLAS CANARIAS,2020-09-22,4.67
ISLAS CANARIAS,2020-09-23,4.56
ISLAS CANARIAS,2020-09-24,4.77
ISLAS CANARIAS,2020-09-25,5.0
ISLAS CANARIAS,2020-09-26,4.9
ISLAS CANARIAS,2020-09-27,4.72
ISLAS CANARIAS,2020-09-28,4.77
ISLAS CANARIAS,2020-09-29,4.94
ISLAS CANARIAS,2020-09-30,4.6
ISLAS CANARIAS,2020-10-01,4.65
ISLAS CANARIAS,2020-10-02,4.32
ISLAS CANARIAS,2020-10-03,4.39
ISLAS CANARIAS,2020-10-04,5.22
ISLAS CANARIAS,2020-10-05,5.35
ISLAS CANARIAS,2020-10-06,5.05
ISLAS CANARIAS,2020-10-07,4.96
ISLAS CANARIAS,2020-10-08,4.93
ISLAS CANARIAS,2020-10-09,4.73
ISLAS CANARIAS,2020-10-10,4.86
ISLAS CANARIAS,2020-10-11,4.85
ISLAS CANARIAS,2020-10-12,5.14
ISLAS CANARIAS,2020-10-13,5.16
ISLAS CANARIAS,2020-10-14,5.07
ISLAS CANARIAS,2020-10-15,4.9
ISLAS CANARIAS,2020-10-16,4.7
ISLAS CANARIAS,2020-10-17,4.7
ISLAS CANARIAS,2020-10-18,4.98
ISLAS CANARIAS,2020-10-19,4.86
ISLAS CANARIAS,2020-10-20,4.82
ISLAS CANARIAS,2020-10-21,4.78
ISLAS CANARIAS,2020-10-22,6.51
ISLAS CANARIAS,2020-10-23,4.99
ISLAS CANARIAS,2020-10-24,14.39
ISLAS CANARIAS,2020-10-25,4.84
ISLAS CANARIAS,2020-10-26,4.71
ISLAS CANARIAS,2020-10-27,4.31
ISLAS CANARIAS,2020-10-28,4.27
ISLAS CANARIAS,2020-10-29,4.0
ISLAS CANARIAS,2020-10-30,3.76
ISLAS CANARIAS,2020-10-31,3.71
ISLAS CANARIAS,2020-11-01,3.94
ISLAS CANARIAS,2020-11-02,4.0
ISLAS CANARIAS,2020-11-03,4.16
ISLAS CANARIAS,2020-11-04,4.0
ISLAS CANARIAS,2020-11-05,3.85
ISLAS CANARIAS,2020-11-06,3.87
ISLAS CANARIAS,2020-11-07,4.07
ISLAS CANARIAS,2020-11-08,4.33
ISLAS CANARIAS,2020-11-09,4.22
ISLAS CANARIAS,2020-11-10,4.4
ISLAS CANARIAS,2020-11-11,4.45
ISLAS CANARIAS,2020-11-12,4.62
ISLAS CANARIAS,2020-11-13,4.33
ISLAS CANARIAS,2020-11-14,4.18
ISLAS CANARIAS,2020-11-15,4.54
ISLAS CANARIAS,2020-11-16,4.49
ISLAS CANARIAS,2020-11-17,4.44
ISLAS CANARIAS,2020-11-18,4.22
ISLAS CANARIAS,2020-11-19,4.01
ISLAS CANARIAS,2020-11-20,3.76
ISLAS CANARIAS,2020-11-21,3.98
ISLAS CANARIAS,2020-11-22,4.0
ISLAS CANARIAS,2020-11-23,4.16
ISLAS CANARIAS,2020-11-24,4.35
ISLAS CANARIAS,2020-11-25,4.0
ISLAS CANARIAS,2020-11-26,4.02
ISLAS CANARIAS,2020-11-27,3.64
ISLAS CANARIAS,2020-11-28,3.75
ISLAS CANARIAS,2020-11-29,4.06
ISLAS CANARIAS,2020-11-30,3.95
ISLAS CANARIAS,2020-12-01,3.84
ISLAS CANARIAS,2020-12-02,3.87
ISLAS CANARIAS,2020-12-03,4.16
ISLAS CANARIAS,2020-12-04,4.2
ISLAS CANARIAS,2020-12-05,4.3
ISLAS CANARIAS,2020-12-06,4.47
ISLAS CANARIAS,2020-12-07,4.45
ISLAS CANARIAS,2020-12-08,4.87
ISLAS CANARIAS,2020-12-09,4.97
ISLAS CANARIAS,2020-12-10,4.86
ISLAS CANARIAS,2020-12-11,5.05
ISLAS CANARIAS,2020-12-12,5.07
ISLAS CANARIAS,2020-12-13,5.42
ISLAS CANARIAS,2020-12-14,5.72
ISLAS CANARIAS,2020-12-15,5.74
ISLAS CANARIAS,2020-12-16,5.21
ISLAS CANARIAS,2020-12-17,5.48
ISLAS CANARIAS,2020-12-18,5.12
ISLAS CANARIAS,2020-12-19,5.14
ISLAS CANARIAS,2020-12-20,5.46
ISLAS CANARIAS,2020-12-21,5.41
ISLAS CANARIAS,2020-12-22,5.26
ISLAS CANARIAS,2020-12-23,5.23
ISLAS CANARIAS,2020-12-24,5.25
ISLAS CANARIAS,2020-12-25,5.34
ISLAS CANARIAS,2020-12-26,5.47
ISLAS CANARIAS,2020-12-27,5.96
ISLAS CANARIAS,2020-12-28,5.91
ISLAS CANARIAS,2020-12-29,5.47
ISLAS CANARIAS,2020-12-30,5.14
ISLAS CANARIAS,2020-12-31,5.21
ISLAS CANARIAS,2021-01-01,5.04
ISLAS CANARIAS,2021-01-02,5.11
ISLAS CANARIAS,2021-01-03,5.36
ISLAS CANARIAS,2021-01-04,5.23
ISLAS CANARIAS,2021-01-05,5.24
ISLAS CANARIAS,2021-01-06,5.48
ISLAS CANARIAS,2021-01-07,5.44
ISLAS CANARIAS,2021-01-08,5.29
ISLAS CANARIAS,2021-01-09,5.29
ISLAS CANARIAS,2021-01-10,5.78
ISLAS CANARIAS,2021-01-11,5.86
ISLAS CANARIAS,2021-01-12,5.75
ISLAS CANARIAS,2021-01-13,5.46
ISLAS CANARIAS,2021-01-14,5.31
ISLAS CANARIAS,2021-01-15,5.0
ISLAS CANARIAS,2021-01-16,5.15
ISLAS CANARIAS,2021-01-17,5.56
ISLAS CANARIAS,2021-01-18,5.8
ISLAS CANARIAS,2021-01-19,5.75
ISLAS CANARIAS,2021-01-20,5.54
ISLAS CANARIAS,2021-01-21,5.43
ISLAS CANARIAS,2021-01-22,5.14
ISLAS CANARIAS,2021-01-23,5.17
ISLAS CANARIAS,2021-01-24,5.69
ISLAS CANARIAS,2021-01-25,5.89
ISLAS CANARIAS,2021-01-26,5.84
ISLAS CANARIAS,2021-01-27,5.73
ISLAS CANARIAS,2021-01-28,5.72
ISLAS CANARIAS,2021-01-29,5.59
ISLAS CANARIAS,2021-01-30,5.71
ISLAS CANARIAS,2021-01-31,6.12
ISLAS CANARIAS,2021-02-01,5.94
ISLAS CANARIAS,2021-02-02,6.13
ISLAS CANARIAS,2021-02-03,6.06
ISLAS CANARIAS,2021-02-04,6.15
ISLAS CANARIAS,2021-02-05,5.48
ISLAS CANARIAS,2021-02-06,5.66
ISLAS CANARIAS,2021-02-07,5.69
ISLAS CANARIAS,2021-02-08,5.78
ISLAS CANARIAS,2021-02-09,5.47
ISLAS CANARIAS,2021-02-10,5.16
ISLAS CANARIAS,2021-02-11,4.96
ISLAS CANARIAS,2021-02-12,4.8
ISLAS CANARIAS,2021-02-13,5.04
ISLAS CANARIAS,2021-02-14,5.01
ISLAS CANARIAS,2021-02-15,5.09
ISLAS CANARIAS,2021-02-16,5.04
ISLAS CANARIAS,2021-02-17,4.7
ISLAS CANARIAS,2021-02-18,4.47
ISLAS CANARIAS,2021-02-19,4.36
ISLAS CANARIAS,2021-02-20,4.27
ISLAS CANARIAS,2021-02-21,4.66
ISLAS CANARIAS,2021-02-22,4.68
ISLAS CANARIAS,2021-02-23,4.56
ISLAS CANARIAS,2021-02-24,4.32
ISLAS CANARIAS,2021-02-25,4.36
ISLAS CANARIAS,2021-02-26,4.48
ISLAS CANARIAS,2021-02-27,4.53
ISLAS CANARIAS,2021-02-28,4.71
ISLAS CANARIAS,2021-03-01,5.19
ISLAS CANARIAS,2021-03-02,5.27
ISLAS CANARIAS,2021-03-03,5.3
ISLAS CANARIAS,2021-03-04,5.3
ISLAS CANARIAS,2021-03-05,5.19
ISLAS CANARIAS,2021-03-06,5.25
ISLAS CANARIAS,2021-03-07,5.57
ISLAS CANARIAS,2021-03-08,5.52
ISLAS CANARIAS,2021-03-09,5.15
ISLAS CANARIAS,2021-03-10,5.19
ISLAS CANARIAS,2021-03-11,5.19
ISLAS CANARIAS,2021-03-12,5.08
ISLAS CANARIAS,2021-03-13,5.18
