CCAA,Fecha,OCUPADAS_COVID19
LA RIOJA,2021-03-28,44
LA RIOJA,2021-03-29,47
LA RIOJA,2021-03-30,49
LA RIOJA,2021-03-31,49
LA RIOJA,2021-04-01,49
LA RIOJA,2021-04-02,61
LA RIOJA,2021-04-03,61
LA RIOJA,2021-04-04,60
LA RIOJA,2021-04-05,63
LA RIOJA,2021-04-06,60
LA RIOJA,2021-04-07,63
LA RIOJA,2021-04-08,69
LA RIOJA,2021-04-09,66
LA RIOJA,2021-04-10,66
LA RIOJA,2021-04-11,76
LA RIOJA,2021-04-12,77
LA RIOJA,2021-04-13,77
LA RIOJA,2021-04-14,72
LA RIOJA,2021-04-15,73
LA RIOJA,2021-04-16,66
LA RIOJA,2021-04-17,66
LA RIOJA,2021-04-18,74
LA RIOJA,2021-04-19,70
LA RIOJA,2021-04-20,72
LA RIOJA,2021-04-21,71
LA RIOJA,2021-04-22,75
LA RIOJA,2021-04-23,71
LA RIOJA,2021-04-24,71
LA RIOJA,2021-04-25,80
LA RIOJA,2021-04-26,79
LA RIOJA,2021-04-27,83
LA RIOJA,2021-04-28,73
LA RIOJA,2021-04-29,73
LA RIOJA,2021-04-30,73
LA RIOJA,2021-05-01,73
LA RIOJA,2021-05-02,78
LA RIOJA,2021-05-03,69
LA RIOJA,2021-05-04,64
LA RIOJA,2021-05-05,65
LA RIOJA,2021-05-06,70
LA RIOJA,2021-05-07,68
LA RIOJA,2021-05-08,68
LA RIOJA,2021-05-09,73
MADRID,2020-08-19,1293
MADRID,2020-08-20,1361
MADRID,2020-08-21,1369
MADRID,2020-08-22,1422
MADRID,2020-08-23,1628
MADRID,2020-08-24,1723
MADRID,2020-08-25,1899
MADRID,2020-08-26,1859
MADRID,2020-08-27,1984
MADRID,2020-08-28,1921
MADRID,2020-08-29,1975
MADRID,2020-08-30,2141
MADRID,2020-08-31,2149
MADRID,2020-09-01,2149
MADRID,2020-09-02,2172
MADRID,2020-09-03,2197
MADRID,2020-09-04,2237
MADRID,2020-09-05,2370
MADRID,2020-09-06,2519
MADRID,2020-09-07,2514
MADRID,2020-09-08,2510
MADRID,2020-09-09,2582
MADRID,2020-09-10,2598
MADRID,2020-09-11,2647
MADRID,2020-09-12,2767
MADRID,2020-09-13,3008
MADRID,2020-09-14,3095
MADRID,2020-09-15,3221
MADRID,2020-09-16,3337
MADRID,2020-09-17,3395
MADRID,2020-09-18,3427
MADRID,2020-09-19,3502
MADRID,2020-09-20,3878
MADRID,2020-09-21,3786
MADRID,2020-09-22,3826
MADRID,2020-09-23,3982
MADRID,2020-09-24,3886
MADRID,2020-09-25,3802
MADRID,2020-09-26,3865
MADRID,2020-09-27,3893
MADRID,2020-09-28,3788
MADRID,2020-09-29,3698
MADRID,2020-09-30,3634
MADRID,2020-10-01,3567
MADRID,2020-10-02,3448
MADRID,2020-10-03,3530
MADRID,2020-10-04,3626
MADRID,2020-10-05,3487
MADRID,2020-10-06,3450
MADRID,2020-10-07,3365
MADRID,2020-10-08,3262
MADRID,2020-10-09,3106
MADRID,2020-10-10,3157
MADRID,2020-10-11,3177
MADRID,2020-10-12,3334
MADRID,2020-10-13,3266
MADRID,2020-10-14,3211
MADRID,2020-10-15,3177
MADRID,2020-10-16,3074
MADRID,2020-10-17,3097
MADRID,2020-10-18,3228
MADRID,2020-10-19,3182
MADRID,2020-10-20,3164
MADRID,2020-10-21,3316
MADRID,2020-10-22,3146
MADRID,2020-10-23,3061
MADRID,2020-10-24,3120
MADRID,2020-10-25,3191
MADRID,2020-10-26,3133
MADRID,2020-10-27,3016
MADRID,2020-10-28,3001
MADRID,2020-10-29,3213
MADRID,2020-10-30,2889
MADRID,2020-10-31,2898
MADRID,2020-11-01,2948
MADRID,2020-11-02,3036
MADRID,2020-11-03,2999
MADRID,2020-11-04,2927
MADRID,2020-11-05,2836
MADRID,2020-11-06,2661
MADRID,2020-11-07,2681
MADRID,2020-11-08,2738
MADRID,2020-11-09,2778
MADRID,2020-11-10,2788
MADRID,2020-11-11,2610
MADRID,2020-11-12,2603
MADRID,2020-11-13,2538
MADRID,2020-11-14,2549
MADRID,2020-11-15,2584
MADRID,2020-11-16,2454
MADRID,2020-11-17,2395
MADRID,2020-11-18,2295
MADRID,2020-11-19,2197
MADRID,2020-11-20,2021
MADRID,2020-11-21,2041
MADRID,2020-11-22,2309
MADRID,2020-11-23,2056
MADRID,2020-11-24,1971
MADRID,2020-11-25,1905
MADRID,2020-11-26,1898
MADRID,2020-11-27,1732
MADRID,2020-11-28,1761
MADRID,2020-11-29,1839
MADRID,2020-11-30,1824
MADRID,2020-12-01,1751
MADRID,2020-12-02,1717
MADRID,2020-12-03,1613
MADRID,2020-12-04,1527
MADRID,2020-12-05,1526
MADRID,2020-12-06,1570
MADRID,2020-12-07,1548
MADRID,2020-12-08,1684
MADRID,2020-12-09,1629
MADRID,2020-12-10,1615
MADRID,2020-12-11,1576
MADRID,2020-12-12,1598
MADRID,2020-12-13,1777
MADRID,2020-12-14,1689
MADRID,2020-12-15,1700
MADRID,2020-12-16,1716
MADRID,2020-12-17,1838
MADRID,2020-12-18,1676
MADRID,2020-12-19,1697
MADRID,2020-12-20,1788
MADRID,2020-12-21,1798
MADRID,2020-12-22,1826
MADRID,2020-12-23,1759
MADRID,2020-12-24,1761
MADRID,2020-12-25,1935
MADRID,2020-12-26,1935
MADRID,2020-12-27,1875
MADRID,2020-12-28,2000
MADRID,2020-12-29,1975
MADRID,2020-12-30,1880
MADRID,2020-12-31,1898
MADRID,2021-01-01,1976
MADRID,2021-01-02,2031
MADRID,2021-01-03,2216
MADRID,2021-01-04,2304
MADRID,2021-01-05,2349
MADRID,2021-01-06,2407
MADRID,2021-01-07,2454
MADRID,2021-01-08,2524
MADRID,2021-01-09,2576
MADRID,2021-01-10,2717
MADRID,2021-01-11,2971
MADRID,2021-01-12,2926
MADRID,2021-01-13,3015
MADRID,2021-01-14,3116
MADRID,2021-01-15,3175
MADRID,2021-01-16,3245
MADRID,2021-01-17,3597
MADRID,2021-01-18,3674
MADRID,2021-01-19,3895
MADRID,2021-01-20,4403
MADRID,2021-01-21,4556
MADRID,2021-01-22,4577
MADRID,2021-01-23,4654
MADRID,2021-01-24,5051
MADRID,2021-01-25,5016
MADRID,2021-01-26,5009
MADRID,2021-01-27,5021
MADRID,2021-01-28,5011
MADRID,2021-01-29,4876
MADRID,2021-01-30,5016
MADRID,2021-01-31,5191
MADRID,2021-02-01,5090
MADRID,2021-02-02,4997
MADRID,2021-02-03,4872
MADRID,2021-02-04,4877
MADRID,2021-02-05,4692
MADRID,2021-02-06,4666
MADRID,2021-02-07,4856
MADRID,2021-02-08,4588
MADRID,2021-02-09,4448
MADRID,2021-02-10,4340
MADRID,2021-02-11,4212
MADRID,2021-02-12,3951
MADRID,2021-02-13,3964
MADRID,2021-02-14,4046
MADRID,2021-02-15,3794
MADRID,2021-02-16,3596
MADRID,2021-02-17,3439
MADRID,2021-02-18,3272
MADRID,2021-02-19,3034
MADRID,2021-02-20,3054
MADRID,2021-02-21,3232
MADRID,2021-02-22,2948
MADRID,2021-02-23,2817
MADRID,2021-02-24,2699
MADRID,2021-02-25,2613
MADRID,2021-02-26,2489
MADRID,2021-02-27,2514
MADRID,2021-02-28,2575
MADRID,2021-03-01,2469
MADRID,2021-03-02,2427
MADRID,2021-03-03,2335
MADRID,2021-03-04,2300
MADRID,2021-03-05,2207
MADRID,2021-03-06,2219
MADRID,2021-03-07,2320
MADRID,2021-03-08,2235
MADRID,2021-03-09,2226
MADRID,2021-03-10,2156
MADRID,2021-03-11,2126
MADRID,2021-03-12,2082
MADRID,2021-03-13,2106
MADRID,2021-03-14,2200
MADRID,2021-03-15,2114
MADRID,2021-03-16,2070
MADRID,2021-03-17,2025
MADRID,2021-03-18,1953
MADRID,2021-03-19,1964
MADRID,2021-03-20,1992
MADRID,2021-03-21,2100
MADRID,2021-03-22,2073
MADRID,2021-03-23,2029
MADRID,2021-03-24,2048
MADRID,2021-03-25,2032
MADRID,2021-03-26,1976
MADRID,2021-03-27,2017
MADRID,2021-03-28,2146
MADRID,2021-03-29,2118
MADRID,2021-03-30,2112
MADRID,2021-03-31,2050
MADRID,2021-04-01,2093
MADRID,2021-04-02,2174
MADRID,2021-04-03,2324
MADRID,2021-04-04,2460
MADRID,2021-04-05,2427
MADRID,2021-04-06,2447
MADRID,2021-04-07,2442
MADRID,2021-04-08,2480
MADRID,2021-04-09,2443
MADRID,2021-04-10,2484
MADRID,2021-04-11,2641
MADRID,2021-04-12,2607
MADRID,2021-04-13,2600
MADRID,2021-04-14,2600
MADRID,2021-04-15,2619
MADRID,2021-04-16,2552
MADRID,2021-04-17,2585
MADRID,2021-04-18,2809
MADRID,2021-04-19,2750
MADRID,2021-04-20,2727
MADRID,2021-04-21,2777
MADRID,2021-04-22,2788
MADRID,2021-04-23,2642
MADRID,2021-04-24,2663
MADRID,2021-04-25,2886
MADRID,2021-04-26,2829
MADRID,2021-04-27,2798
MADRID,2021-04-28,2731
MADRID,2021-04-29,2716
MADRID,2021-04-30,2600
MADRID,2021-05-01,2628
MADRID,2021-05-02,2730
MADRID,2021-05-03,2814
MADRID,2021-05-04,2646
MADRID,2021-05-05,2544
MADRID,2021-05-06,2466
MADRID,2021-05-07,2287
MADRID,2021-05-08,2302
MADRID,2021-05-09,2432
MELILLA,2020-08-19,6
MELILLA,2020-08-20,7
MELILLA,2020-08-21,6
MELILLA,2020-08-22,6
MELILLA,2020-08-23,8
MELILLA,2020-08-24,7
MELILLA,2020-08-25,4
MELILLA,2020-08-26,3
MELILLA,2020-08-27,4
MELILLA,2020-08-28,6
MELILLA,2020-08-29,6
MELILLA,2020-08-30,8
MELILLA,2020-08-31,6
MELILLA,2020-09-01,6
MELILLA,2020-09-02,7
MELILLA,2020-09-03,6
MELILLA,2020-09-04,6
MELILLA,2020-09-05,6
MELILLA,2020-09-06,10
MELILLA,2020-09-07,10
MELILLA,2020-09-08,11
MELILLA,2020-09-09,14
MELILLA,2020-09-10,14
MELILLA,2020-09-11,15
MELILLA,2020-09-12,15
MELILLA,2020-09-13,16
MELILLA,2020-09-14,14
MELILLA,2020-09-15,14
MELILLA,2020-09-16,14
MELILLA,2020-09-17,15
MELILLA,2020-09-18,14
MELILLA,2020-09-19,14
MELILLA,2020-09-20,15
MELILLA,2020-09-21,15
MELILLA,2020-09-22,16
MELILLA,2020-09-23,16
MELILLA,2020-09-24,16
MELILLA,2020-09-25,15
MELILLA,2020-09-26,15
MELILLA,2020-09-27,16
MELILLA,2020-09-28,15
MELILLA,2020-09-29,11
MELILLA,2020-09-30,12
MELILLA,2020-10-01,11
MELILLA,2020-10-02,12
MELILLA,2020-10-03,12
MELILLA,2020-10-04,17
MELILLA,2020-10-05,18
MELILLA,2020-10-06,19
MELILLA,2020-10-07,20
MELILLA,2020-10-08,20
MELILLA,2020-10-09,22
MELILLA,2020-10-10,22
MELILLA,2020-10-11,22
MELILLA,2020-10-12,26
MELILLA,2020-10-13,30
MELILLA,2020-10-14,26
MELILLA,2020-10-15,30
MELILLA,2020-10-16,32
MELILLA,2020-10-17,32
MELILLA,2020-10-18,40
MELILLA,2020-10-19,42
MELILLA,2020-10-20,47
MELILLA,2020-10-21,39
MELILLA,2020-10-22,42
MELILLA,2020-10-23,41
MELILLA,2020-10-24,41
MELILLA,2020-10-25,52
MELILLA,2020-10-26,54
MELILLA,2020-10-27,52
MELILLA,2020-10-28,48
MELILLA,2020-10-29,51
MELILLA,2020-10-30,51
MELILLA,2020-10-31,51
MELILLA,2020-11-01,54
MELILLA,2020-11-02,52
MELILLA,2020-11-03,47
MELILLA,2020-11-04,50
MELILLA,2020-11-05,49
MELILLA,2020-11-06,43
MELILLA,2020-11-07,42
MELILLA,2020-11-08,46
MELILLA,2020-11-09,47
MELILLA,2020-11-10,46
MELILLA,2020-11-11,47
MELILLA,2020-11-12,43
MELILLA,2020-11-13,42
MELILLA,2020-11-14,43
MELILLA,2020-11-15,41
MELILLA,2020-11-16,40
MELILLA,2020-11-17,32
MELILLA,2020-11-18,29
MELILLA,2020-11-19,28
MELILLA,2020-11-20,26
MELILLA,2020-11-21,27
MELILLA,2020-11-22,29
MELILLA,2020-11-23,29
MELILLA,2020-11-24,25
MELILLA,2020-11-25,24
MELILLA,2020-11-26,21
MELILLA,2020-11-27,20
MELILLA,2020-11-28,22
MELILLA,2020-11-29,23
MELILLA,2020-11-30,21
MELILLA,2020-12-01,17
MELILLA,2020-12-02,16
MELILLA,2020-12-03,15
MELILLA,2020-12-04,16
MELILLA,2020-12-05,16
MELILLA,2020-12-06,20
MELILLA,2020-12-07,20
MELILLA,2020-12-08,21
MELILLA,2020-12-09,20
MELILLA,2020-12-10,19
MELILLA,2020-12-11,14
MELILLA,2020-12-12,14
MELILLA,2020-12-13,15
MELILLA,2020-12-14,13
MELILLA,2020-12-15,13
MELILLA,2020-12-16,13
MELILLA,2020-12-17,14
MELILLA,2020-12-18,14
MELILLA,2020-12-19,14
MELILLA,2020-12-20,15
MELILLA,2020-12-21,12
MELILLA,2020-12-22,11
MELILLA,2020-12-23,11
MELILLA,2020-12-24,11
MELILLA,2020-12-25,14
MELILLA,2020-12-26,14
MELILLA,2020-12-27,15
MELILLA,2020-12-28,13
MELILLA,2020-12-29,13
MELILLA,2020-12-30,11
MELILLA,2020-12-31,11
MELILLA,2021-01-01,10
MELILLA,2021-01-02,10
MELILLA,2021-01-03,14
MELILLA,2021-01-04,15
MELILLA,2021-01-05,15
MELILLA,2021-01-06,14
MELILLA,2021-01-07,13
MELILLA,2021-01-08,15
MELILLA,2021-01-09,15
MELILLA,2021-01-10,14
MELILLA,2021-01-11,13
MELILLA,2021-01-12,12
MELILLA,2021-01-13,11
MELILLA,2021-01-14,10
MELILLA,2021-01-15,11
MELILLA,2021-01-16,11
MELILLA,2021-01-17,16
MELILLA,2021-01-18,20
MELILLA,2021-01-19,25
MELILLA,2021-01-20,31
MELILLA,2021-01-21,34
MELILLA,2021-01-22,36
MELILLA,2021-01-23,38
MELILLA,2021-01-24,39
MELILLA,2021-01-25,35
MELILLA,2021-01-26,38
MELILLA,2021-01-27,35
MELILLA,2021-01-28,45
MELILLA,2021-01-29,43
MELILLA,2021-01-30,43
MELILLA,2021-01-31,44
MELILLA,2021-02-01,41
MELILLA,2021-02-02,42
MELILLA,2021-02-03,39
MELILLA,2021-02-04,37
MELILLA,2021-02-05,41
MELILLA,2021-02-06,41
MELILLA,2021-02-07,42
MELILLA,2021-02-08,39
MELILLA,2021-02-09,36
MELILLA,2021-02-10,35
MELILLA,2021-02-11,34
MELILLA,2021-02-12,35
MELILLA,2021-02-13,35
MELILLA,2021-02-14,36
MELILLA,2021-02-15,33
MELILLA,2021-02-16,29
MELILLA,2021-02-17,25
MELILLA,2021-02-18,25
MELILLA,2021-02-19,19
MELILLA,2021-02-20,19
MELILLA,2021-02-21,23
MELILLA,2021-02-22,19
MELILLA,2021-02-23,17
MELILLA,2021-02-24,20
MELILLA,2021-02-25,21
MELILLA,2021-02-26,20
MELILLA,2021-02-27,20
MELILLA,2021-02-28,20
MELILLA,2021-03-01,17
MELILLA,2021-03-02,17
MELILLA,2021-03-03,15
MELILLA,2021-03-04,18
MELILLA,2021-03-05,17
MELILLA,2021-03-06,17
MELILLA,2021-03-07,15
MELILLA,2021-03-08,13
MELILLA,2021-03-09,13
MELILLA,2021-03-10,11
MELILLA,2021-03-11,13
MELILLA,2021-03-12,14
MELILLA,2021-03-13,14
MELILLA,2021-03-14,22
MELILLA,2021-03-15,20
MELILLA,2021-03-16,19
MELILLA,2021-03-17,18
MELILLA,2021-03-18,19
MELILLA,2021-03-19,21
MELILLA,2021-03-20,21
MELILLA,2021-03-21,20
MELILLA,2021-03-22,23
MELILLA,2021-03-23,26
MELILLA,2021-03-24,22
MELILLA,2021-03-25,26
MELILLA,2021-03-26,28
MELILLA,2021-03-27,28
MELILLA,2021-03-28,33
MELILLA,2021-03-29,28
MELILLA,2021-03-30,27
MELILLA,2021-03-31,27
MELILLA,2021-04-01,27
MELILLA,2021-04-02,31
MELILLA,2021-04-03,31
MELILLA,2021-04-04,36
MELILLA,2021-04-05,39
MELILLA,2021-04-06,39
MELILLA,2021-04-07,42
MELILLA,2021-04-08,44
MELILLA,2021-04-09,44
MELILLA,2021-04-10,44
MELILLA,2021-04-11,49
MELILLA,2021-04-12,47
MELILLA,2021-04-13,44
MELILLA,2021-04-14,37
MELILLA,2021-04-15,43
MELILLA,2021-04-16,36
MELILLA,2021-04-17,36
MELILLA,2021-04-18,42
MELILLA,2021-04-19,35
MELILLA,2021-04-20,30
MELILLA,2021-04-21,26
MELILLA,2021-04-22,26
MELILLA,2021-04-23,25
MELILLA,2021-04-24,25
MELILLA,2021-04-25,26
MELILLA,2021-04-26,27
MELILLA,2021-04-27,27
MELILLA,2021-04-28,20
MELILLA,2021-04-29,21
MELILLA,2021-04-30,21
MELILLA,2021-05-01,21
MELILLA,2021-05-02,24
MELILLA,2021-05-03,21
MELILLA,2021-05-04,18
MELILLA,2021-05-05,19
MELILLA,2021-05-06,19
MELILLA,2021-05-07,16
MELILLA,2021-05-08,16
MELILLA,2021-05-09,20
MURCIA,2020-08-19,118
MURCIA,2020-08-20,108
MURCIA,2020-08-21,120
MURCIA,2020-08-22,119
MURCIA,2020-08-23,157
MURCIA,2020-08-24,170
MURCIA,2020-08-25,176
MURCIA,2020-08-26,168
MURCIA,2020-08-27,169
MURCIA,2020-08-28,179
MURCIA,2020-08-29,187
MURCIA,2020-08-30,227
MURCIA,2020-08-31,236
MURCIA,2020-09-01,246
MURCIA,2020-09-02,239
MURCIA,2020-09-03,247
MURCIA,2020-09-04,236
MURCIA,2020-09-05,243
MURCIA,2020-09-06,299
MURCIA,2020-09-07,291
MURCIA,2020-09-08,307
MURCIA,2020-09-09,309
MURCIA,2020-09-10,327
MURCIA,2020-09-11,322
MURCIA,2020-09-12,316
MURCIA,2020-09-13,345
MURCIA,2020-09-14,327
MURCIA,2020-09-15,320
MURCIA,2020-09-16,323
MURCIA,2020-09-17,319
MURCIA,2020-09-18,308
MURCIA,2020-09-19,313
MURCIA,2020-09-20,325
MURCIA,2020-09-21,305
MURCIA,2020-09-22,305
MURCIA,2020-09-23,299
MURCIA,2020-09-24,294
MURCIA,2020-09-25,313
MURCIA,2020-09-26,316
MURCIA,2020-09-27,330
MURCIA,2020-09-28,306
MURCIA,2020-09-29,298
MURCIA,2020-09-30,300
MURCIA,2020-10-01,297
MURCIA,2020-10-02,307
MURCIA,2020-10-03,307
MURCIA,2020-10-04,321
MURCIA,2020-10-05,354
MURCIA,2020-10-06,374
MURCIA,2020-10-07,314
MURCIA,2020-10-08,298
MURCIA,2020-10-09,289
MURCIA,2020-10-10,294
MURCIA,2020-10-11,294
MURCIA,2020-10-12,276
MURCIA,2020-10-13,339
MURCIA,2020-10-14,333
MURCIA,2020-10-15,343
MURCIA,2020-10-16,361
MURCIA,2020-10-17,364
MURCIA,2020-10-18,382
MURCIA,2020-10-19,413
MURCIA,2020-10-20,415
MURCIA,2020-10-21,405
MURCIA,2020-10-22,426
MURCIA,2020-10-23,464
MURCIA,2020-10-24,469
MURCIA,2020-10-25,495
MURCIA,2020-10-26,505
MURCIA,2020-10-27,509
MURCIA,2020-10-28,514
MURCIA,2020-10-29,504
MURCIA,2020-10-30,515
MURCIA,2020-10-31,529
MURCIA,2020-11-01,559
MURCIA,2020-11-02,576
MURCIA,2020-11-03,580
MURCIA,2020-11-04,580
MURCIA,2020-11-05,583
MURCIA,2020-11-06,562
MURCIA,2020-11-07,567
MURCIA,2020-11-08,606
MURCIA,2020-11-09,599
MURCIA,2020-11-10,609
MURCIA,2020-11-11,603
MURCIA,2020-11-12,598
MURCIA,2020-11-13,583
MURCIA,2020-11-14,586
MURCIA,2020-11-15,591
MURCIA,2020-11-16,584
MURCIA,2020-11-17,552
MURCIA,2020-11-18,528
MURCIA,2020-11-19,479
MURCIA,2020-11-20,481
MURCIA,2020-11-21,484
MURCIA,2020-11-22,466
MURCIA,2020-11-23,446
MURCIA,2020-11-24,440
MURCIA,2020-11-25,412
MURCIA,2020-11-26,399
MURCIA,2020-11-27,361
MURCIA,2020-11-28,365
MURCIA,2020-11-29,386
MURCIA,2020-11-30,358
MURCIA,2020-12-01,338
MURCIA,2020-12-02,308
MURCIA,2020-12-03,282
MURCIA,2020-12-04,266
MURCIA,2020-12-05,270
MURCIA,2020-12-06,251
MURCIA,2020-12-07,253
MURCIA,2020-12-08,259
MURCIA,2020-12-09,246
MURCIA,2020-12-10,241
MURCIA,2020-12-11,213
MURCIA,2020-12-12,206
MURCIA,2020-12-13,227
MURCIA,2020-12-14,230
MURCIA,2020-12-15,222
MURCIA,2020-12-16,220
MURCIA,2020-12-17,216
MURCIA,2020-12-18,213
MURCIA,2020-12-19,224
MURCIA,2020-12-20,229
MURCIA,2020-12-21,229
MURCIA,2020-12-22,225
MURCIA,2020-12-23,210
MURCIA,2020-12-24,210
MURCIA,2020-12-25,218
MURCIA,2020-12-26,222
MURCIA,2020-12-27,229
MURCIA,2020-12-28,233
MURCIA,2020-12-29,218
MURCIA,2020-12-30,208
MURCIA,2020-12-31,204
MURCIA,2021-01-01,217
MURCIA,2021-01-02,216
MURCIA,2021-01-03,239
MURCIA,2021-01-04,281
MURCIA,2021-01-05,257
MURCIA,2021-01-06,317
MURCIA,2021-01-07,340
MURCIA,2021-01-08,357
MURCIA,2021-01-09,371
MURCIA,2021-01-10,432
MURCIA,2021-01-11,511
MURCIA,2021-01-12,540
MURCIA,2021-01-13,605
MURCIA,2021-01-14,640
MURCIA,2021-01-15,680
MURCIA,2021-01-16,705
MURCIA,2021-01-17,819
MURCIA,2021-01-18,869
MURCIA,2021-01-19,946
MURCIA,2021-01-20,1002
MURCIA,2021-01-21,1020
MURCIA,2021-01-22,1025
MURCIA,2021-01-23,1032
MURCIA,2021-01-24,1093
MURCIA,2021-01-25,1073
MURCIA,2021-01-26,1073
MURCIA,2021-01-27,1058
MURCIA,2021-01-28,1072
MURCIA,2021-01-29,1014
MURCIA,2021-01-30,1000
MURCIA,2021-01-31,1052
MURCIA,2021-02-01,980
MURCIA,2021-02-02,954
MURCIA,2021-02-03,896
MURCIA,2021-02-04,834
MURCIA,2021-02-05,804
MURCIA,2021-02-06,796
MURCIA,2021-02-07,790
MURCIA,2021-02-08,700
MURCIA,2021-02-09,643
MURCIA,2021-02-10,610
MURCIA,2021-02-11,566
MURCIA,2021-02-12,488
MURCIA,2021-02-13,487
MURCIA,2021-02-14,491
MURCIA,2021-02-15,457
MURCIA,2021-02-16,415
MURCIA,2021-02-17,399
MURCIA,2021-02-18,377
MURCIA,2021-02-19,316
MURCIA,2021-02-20,307
MURCIA,2021-02-21,345
MURCIA,2021-02-22,306
MURCIA,2021-02-23,289
MURCIA,2021-02-24,254
MURCIA,2021-02-25,231
MURCIA,2021-02-26,225
MURCIA,2021-02-27,228
MURCIA,2021-02-28,220
MURCIA,2021-03-01,201
MURCIA,2021-03-02,201
MURCIA,2021-03-03,182
MURCIA,2021-03-04,172
MURCIA,2021-03-05,154
MURCIA,2021-03-06,153
MURCIA,2021-03-07,159
MURCIA,2021-03-08,156
MURCIA,2021-03-09,155
MURCIA,2021-03-10,139
MURCIA,2021-03-11,136
MURCIA,2021-03-12,139
MURCIA,2021-03-13,143
MURCIA,2021-03-14,145
MURCIA,2021-03-15,134
MURCIA,2021-03-16,127
MURCIA,2021-03-17,128
MURCIA,2021-03-18,116
MURCIA,2021-03-19,111
MURCIA,2021-03-20,111
MURCIA,2021-03-21,124
MURCIA,2021-03-22,116
MURCIA,2021-03-23,110
MURCIA,2021-03-24,103
MURCIA,2021-03-25,100
MURCIA,2021-03-26,93
MURCIA,2021-03-27,94
MURCIA,2021-03-28,91
MURCIA,2021-03-29,92
MURCIA,2021-03-30,87
MURCIA,2021-03-31,93
MURCIA,2021-04-01,92
MURCIA,2021-04-02,97
MURCIA,2021-04-03,92
MURCIA,2021-04-04,103
MURCIA,2021-04-05,93
MURCIA,2021-04-06,94
MURCIA,2021-04-07,96
MURCIA,2021-04-08,98
MURCIA,2021-04-09,85
MURCIA,2021-04-10,86
MURCIA,2021-04-11,86
MURCIA,2021-04-12,85
MURCIA,2021-04-13,87
MURCIA,2021-04-14,86
MURCIA,2021-04-15,83
MURCIA,2021-04-16,76
MURCIA,2021-04-17,78
MURCIA,2021-04-18,80
MURCIA,2021-04-19,80
MURCIA,2021-04-20,74
MURCIA,2021-04-21,76
MURCIA,2021-04-22,78
MURCIA,2021-04-23,74
MURCIA,2021-04-24,74
MURCIA,2021-04-25,84
MURCIA,2021-04-26,87
MURCIA,2021-04-27,83
MURCIA,2021-04-28,75
MURCIA,2021-04-29,73
MURCIA,2021-04-30,72
MURCIA,2021-05-01,70
MURCIA,2021-05-02,75
MURCIA,2021-05-03,58
MURCIA,2021-05-04,74
MURCIA,2021-05-05,73
MURCIA,2021-05-06,70
MURCIA,2021-05-07,73
MURCIA,2021-05-08,65
MURCIA,2021-05-09,72
NAVARRA,2020-08-19,52
NAVARRA,2020-08-20,56
NAVARRA,2020-08-21,47
NAVARRA,2020-08-22,47
NAVARRA,2020-08-23,56
NAVARRA,2020-08-24,52
NAVARRA,2020-08-25,58
NAVARRA,2020-08-26,61
NAVARRA,2020-08-27,61
NAVARRA,2020-08-28,64
NAVARRA,2020-08-29,64
NAVARRA,2020-08-30,64
NAVARRA,2020-08-31,79
NAVARRA,2020-09-01,49
NAVARRA,2020-09-02,80
NAVARRA,2020-09-03,87
NAVARRA,2020-09-04,88
NAVARRA,2020-09-05,88
NAVARRA,2020-09-06,99
NAVARRA,2020-09-07,104
NAVARRA,2020-09-08,106
NAVARRA,2020-09-09,109
NAVARRA,2020-09-10,109
NAVARRA,2020-09-11,107
NAVARRA,2020-09-12,107
NAVARRA,2020-09-13,121
NAVARRA,2020-09-14,126
NAVARRA,2020-09-15,132
NAVARRA,2020-09-16,133
NAVARRA,2020-09-17,152
NAVARRA,2020-09-18,164
NAVARRA,2020-09-19,164
NAVARRA,2020-09-20,176
NAVARRA,2020-09-21,178
NAVARRA,2020-09-22,183
NAVARRA,2020-09-23,187
NAVARRA,2020-09-24,187
NAVARRA,2020-09-25,183
NAVARRA,2020-09-26,181
NAVARRA,2020-09-27,196
NAVARRA,2020-09-28,185
NAVARRA,2020-09-29,174
NAVARRA,2020-09-30,167
NAVARRA,2020-10-01,158
NAVARRA,2020-10-02,163
NAVARRA,2020-10-03,164
NAVARRA,2020-10-04,190
NAVARRA,2020-10-05,171
NAVARRA,2020-10-06,184
NAVARRA,2020-10-07,193
NAVARRA,2020-10-08,191
NAVARRA,2020-10-09,189
NAVARRA,2020-10-10,189
NAVARRA,2020-10-11,189
NAVARRA,2020-10-12,219
NAVARRA,2020-10-13,211
NAVARRA,2020-10-14,214
NAVARRA,2020-10-15,210
NAVARRA,2020-10-16,196
NAVARRA,2020-10-17,197
NAVARRA,2020-10-18,233
NAVARRA,2020-10-19,242
NAVARRA,2020-10-20,250
NAVARRA,2020-10-21,262
NAVARRA,2020-10-22,311
NAVARRA,2020-10-23,296
NAVARRA,2020-10-24,306
NAVARRA,2020-10-25,330
NAVARRA,2020-10-26,332
NAVARRA,2020-10-27,317
NAVARRA,2020-10-28,336
NAVARRA,2020-10-29,345
NAVARRA,2020-10-30,345
NAVARRA,2020-10-31,347
NAVARRA,2020-11-01,364
NAVARRA,2020-11-02,349
NAVARRA,2020-11-03,347
NAVARRA,2020-11-04,348
NAVARRA,2020-11-05,342
NAVARRA,2020-11-06,322
NAVARRA,2020-11-07,322
NAVARRA,2020-11-08,318
NAVARRA,2020-11-09,301
NAVARRA,2020-11-10,292
