CCAA,Fecha,PORCENTAJE_CAMAS_TOTALES_OCUPADAS
ASTURIAS,2021-02-14,70.5
ASTURIAS,2021-02-15,70.43
ASTURIAS,2021-02-16,70.83
ASTURIAS,2021-02-17,69.94
ASTURIAS,2021-02-18,69.48
ASTURIAS,2021-02-19,63.74
ASTURIAS,2021-02-20,62.0
ASTURIAS,2021-02-21,67.14
ASTURIAS,2021-02-22,64.88
ASTURIAS,2021-02-23,65.68
ASTURIAS,2021-02-24,65.82
ASTURIAS,2021-02-25,66.78
ASTURIAS,2021-02-26,61.97
ASTURIAS,2021-02-27,62.16
ASTURIAS,2021-02-28,66.29
ASTURIAS,2021-03-01,63.84
ASTURIAS,2021-03-02,67.27
ASTURIAS,2021-03-03,65.55
ASTURIAS,2021-03-04,66.45
ASTURIAS,2021-03-05,62.74
ASTURIAS,2021-03-06,62.54
ASTURIAS,2021-03-07,66.02
ASTURIAS,2021-03-08,65.51
ASTURIAS,2021-03-09,66.73
ASTURIAS,2021-03-10,65.86
ASTURIAS,2021-03-11,66.87
ASTURIAS,2021-03-12,62.71
ASTURIAS,2021-03-13,61.54
ASTURIAS,2021-03-14,64.68
ASTURIAS,2021-03-15,66.43
ASTURIAS,2021-03-16,67.08
ASTURIAS,2021-03-17,66.76
ASTURIAS,2021-03-18,65.53
ASTURIAS,2021-03-19,62.85
ASTURIAS,2021-03-20,62.1
ASTURIAS,2021-03-21,65.97
ASTURIAS,2021-03-22,67.44
ASTURIAS,2021-03-23,67.95
ASTURIAS,2021-03-24,68.78
ASTURIAS,2021-03-25,67.54
ASTURIAS,2021-03-26,61.78
ASTURIAS,2021-03-27,61.93
ASTURIAS,2021-03-28,63.91
ASTURIAS,2021-03-29,65.87
ASTURIAS,2021-03-30,65.01
ASTURIAS,2021-03-31,59.96
ASTURIAS,2021-04-01,59.76
ASTURIAS,2021-04-02,60.8
ASTURIAS,2021-04-03,61.0
ASTURIAS,2021-04-04,64.86
ASTURIAS,2021-04-05,67.48
ASTURIAS,2021-04-06,69.29
ASTURIAS,2021-04-07,69.67
ASTURIAS,2021-04-08,68.55
ASTURIAS,2021-04-09,64.61
ASTURIAS,2021-04-10,64.9
ASTURIAS,2021-04-11,67.3
ASTURIAS,2021-04-12,70.07
ASTURIAS,2021-04-13,71.09
ASTURIAS,2021-04-14,69.76
ASTURIAS,2021-04-15,70.62
ASTURIAS,2021-04-16,65.98
ASTURIAS,2021-04-17,65.95
ASTURIAS,2021-04-18,69.7
ASTURIAS,2021-04-19,72.47
ASTURIAS,2021-04-20,72.7
ASTURIAS,2021-04-21,71.62
ASTURIAS,2021-04-22,70.7
ASTURIAS,2021-04-23,66.71
ASTURIAS,2021-04-24,66.77
ASTURIAS,2021-04-25,67.64
ASTURIAS,2021-04-26,71.7
ASTURIAS,2021-04-27,70.7
ASTURIAS,2021-04-28,69.41
ASTURIAS,2021-04-29,69.9
ASTURIAS,2021-04-30,67.52
ASTURIAS,2021-05-01,66.98
ASTURIAS,2021-05-02,57.82
ASTURIAS,2021-05-03,66.4
ASTURIAS,2021-05-04,67.45
ASTURIAS,2021-05-05,68.42
ASTURIAS,2021-05-06,68.58
ASTURIAS,2021-05-07,63.44
ASTURIAS,2021-05-08,63.85
ASTURIAS,2021-05-09,65.0
CANTABRIA,2020-08-19,60.62
CANTABRIA,2020-08-20,60.49
CANTABRIA,2020-08-21,56.32
CANTABRIA,2020-08-22,56.32
CANTABRIA,2020-08-23,60.55
CANTABRIA,2020-08-24,61.13
CANTABRIA,2020-08-25,62.8
CANTABRIA,2020-08-26,62.8
CANTABRIA,2020-08-27,62.92
CANTABRIA,2020-08-28,57.09
CANTABRIA,2020-08-29,57.09
CANTABRIA,2020-08-30,58.95
CANTABRIA,2020-08-31,60.3
CANTABRIA,2020-09-01,59.14
CANTABRIA,2020-09-02,60.23
CANTABRIA,2020-09-03,59.97
CANTABRIA,2020-09-04,56.77
CANTABRIA,2020-09-05,56.77
CANTABRIA,2020-09-06,59.46
CANTABRIA,2020-09-07,59.28
CANTABRIA,2020-09-08,58.58
CANTABRIA,2020-09-09,62.22
CANTABRIA,2020-09-10,63.44
CANTABRIA,2020-09-11,58.31
CANTABRIA,2020-09-12,58.31
CANTABRIA,2020-09-13,61.94
CANTABRIA,2020-09-14,60.99
CANTABRIA,2020-09-15,61.85
CANTABRIA,2020-09-16,62.99
CANTABRIA,2020-09-17,64.95
CANTABRIA,2020-09-18,62.72
CANTABRIA,2020-09-19,62.72
CANTABRIA,2020-09-20,65.49
CANTABRIA,2020-09-21,66.71
CANTABRIA,2020-09-22,65.64
CANTABRIA,2020-09-23,64.21
CANTABRIA,2020-09-24,59.79
CANTABRIA,2020-09-25,61.29
CANTABRIA,2020-09-26,61.29
CANTABRIA,2020-09-27,64.46
CANTABRIA,2020-09-28,59.91
CANTABRIA,2020-09-29,64.4
CANTABRIA,2020-09-30,65.04
CANTABRIA,2020-10-01,65.04
CANTABRIA,2020-10-02,59.14
CANTABRIA,2020-10-03,59.14
CANTABRIA,2020-10-04,64.14
CANTABRIA,2020-10-05,65.94
CANTABRIA,2020-10-06,68.25
CANTABRIA,2020-10-07,67.86
CANTABRIA,2020-10-08,65.23
CANTABRIA,2020-10-09,57.28
CANTABRIA,2020-10-10,57.28
CANTABRIA,2020-10-11,57.09
CANTABRIA,2020-10-12,62.28
CANTABRIA,2020-10-13,65.75
CANTABRIA,2020-10-14,66.65
CANTABRIA,2020-10-15,65.55
CANTABRIA,2020-10-16,54.33
CANTABRIA,2020-10-17,54.33
CANTABRIA,2020-10-18,64.85
CANTABRIA,2020-10-19,62.73
CANTABRIA,2020-10-20,68.6
CANTABRIA,2020-10-21,68.79
CANTABRIA,2020-10-22,68.4
CANTABRIA,2020-10-23,63.25
CANTABRIA,2020-10-24,62.93
CANTABRIA,2020-10-25,68.92
CANTABRIA,2020-10-26,69.2
CANTABRIA,2020-10-27,70.58
CANTABRIA,2020-10-28,71.27
CANTABRIA,2020-10-29,69.87
CANTABRIA,2020-10-30,63.66
CANTABRIA,2020-10-31,63.66
CANTABRIA,2020-11-01,64.47
CANTABRIA,2020-11-02,69.82
CANTABRIA,2020-11-03,69.71
CANTABRIA,2020-11-04,69.82
CANTABRIA,2020-11-05,68.73
CANTABRIA,2020-11-06,62.61
CANTABRIA,2020-11-07,62.61
CANTABRIA,2020-11-08,63.55
CANTABRIA,2020-11-09,67.37
CANTABRIA,2020-11-10,69.36
CANTABRIA,2020-11-11,68.49
CANTABRIA,2020-11-12,69.43
CANTABRIA,2020-11-13,61.21
CANTABRIA,2020-11-14,61.21
CANTABRIA,2020-11-15,66.69
CANTABRIA,2020-11-16,68.49
CANTABRIA,2020-11-17,68.02
CANTABRIA,2020-11-18,67.56
CANTABRIA,2020-11-19,67.43
CANTABRIA,2020-11-20,61.89
CANTABRIA,2020-11-21,61.89
CANTABRIA,2020-11-22,66.31
CANTABRIA,2020-11-23,66.13
CANTABRIA,2020-11-24,67.56
CANTABRIA,2020-11-25,68.49
CANTABRIA,2020-11-26,68.49
CANTABRIA,2020-11-27,61.58
CANTABRIA,2020-11-28,61.58
CANTABRIA,2020-11-29,67.68
CANTABRIA,2020-11-30,69.49
CANTABRIA,2020-12-01,71.05
CANTABRIA,2020-12-02,71.73
CANTABRIA,2020-12-03,70.8
CANTABRIA,2020-12-04,65.17
CANTABRIA,2020-12-05,65.17
CANTABRIA,2020-12-06,66.94
CANTABRIA,2020-12-07,66.94
CANTABRIA,2020-12-08,69.12
CANTABRIA,2020-12-09,68.62
CANTABRIA,2020-12-10,68.37
CANTABRIA,2020-12-11,62.89
CANTABRIA,2020-12-12,62.89
CANTABRIA,2020-12-13,68.66
CANTABRIA,2020-12-14,69.54
CANTABRIA,2020-12-15,74.25
CANTABRIA,2020-12-16,68.57
CANTABRIA,2020-12-17,67.02
CANTABRIA,2020-12-18,60.68
CANTABRIA,2020-12-19,60.68
CANTABRIA,2020-12-20,62.73
CANTABRIA,2020-12-21,62.42
CANTABRIA,2020-12-22,60.25
CANTABRIA,2020-12-23,51.06
CANTABRIA,2020-12-24,51.06
CANTABRIA,2020-12-25,50.68
CANTABRIA,2020-12-26,50.68
CANTABRIA,2020-12-27,52.61
CANTABRIA,2020-12-28,55.78
CANTABRIA,2020-12-29,53.35
CANTABRIA,2020-12-30,50.93
CANTABRIA,2020-12-31,50.93
CANTABRIA,2021-01-01,47.89
CANTABRIA,2021-01-02,47.83
CANTABRIA,2021-01-03,54.04
CANTABRIA,2021-01-04,56.65
CANTABRIA,2021-01-05,56.65
CANTABRIA,2021-01-06,59.38
CANTABRIA,2021-01-07,60.19
CANTABRIA,2021-01-08,56.83
CANTABRIA,2021-01-09,56.83
CANTABRIA,2021-01-10,63.79
CANTABRIA,2021-01-11,72.86
CANTABRIA,2021-01-12,69.63
CANTABRIA,2021-01-13,70.87
CANTABRIA,2021-01-14,67.89
CANTABRIA,2021-01-15,65.4
CANTABRIA,2021-01-16,64.78
CANTABRIA,2021-01-17,65.09
CANTABRIA,2021-01-18,66.83
CANTABRIA,2021-01-19,65.09
CANTABRIA,2021-01-20,65.16
CANTABRIA,2021-01-21,65.22
CANTABRIA,2021-01-22,62.73
CANTABRIA,2021-01-23,62.73
CANTABRIA,2021-01-24,66.21
CANTABRIA,2021-01-25,66.96
CANTABRIA,2021-01-26,66.77
CANTABRIA,2021-01-27,66.34
CANTABRIA,2021-01-28,67.7
CANTABRIA,2021-01-29,61.8
CANTABRIA,2021-01-30,61.8
CANTABRIA,2021-01-31,65.95
CANTABRIA,2021-02-01,65.57
CANTABRIA,2021-02-02,64.83
CANTABRIA,2021-02-03,62.79
CANTABRIA,2021-02-04,62.92
CANTABRIA,2021-02-05,57.79
CANTABRIA,2021-02-06,57.79
CANTABRIA,2021-02-07,63.16
CANTABRIA,2021-02-08,63.66
CANTABRIA,2021-02-09,63.54
CANTABRIA,2021-02-10,64.09
CANTABRIA,2021-02-11,63.41
CANTABRIA,2021-02-12,57.91
CANTABRIA,2021-02-13,57.91
CANTABRIA,2021-02-14,62.67
CANTABRIA,2021-02-15,64.46
CANTABRIA,2021-02-16,64.96
CANTABRIA,2021-02-17,63.54
CANTABRIA,2021-02-18,66.88
CANTABRIA,2021-02-19,61.95
CANTABRIA,2021-02-20,61.95
CANTABRIA,2021-02-21,65.23
CANTABRIA,2021-02-22,67.13
CANTABRIA,2021-02-23,67.13
CANTABRIA,2021-02-24,65.3
CANTABRIA,2021-02-25,65.42
CANTABRIA,2021-02-26,59.8
CANTABRIA,2021-02-27,59.8
CANTABRIA,2021-02-28,65.04
CANTABRIA,2021-03-01,65.3
CANTABRIA,2021-03-02,66.06
CANTABRIA,2021-03-03,64.1
CANTABRIA,2021-03-04,64.31
CANTABRIA,2021-03-05,59.73
CANTABRIA,2021-03-06,59.73
CANTABRIA,2021-03-07,65.01
CANTABRIA,2021-03-08,65.65
CANTABRIA,2021-03-09,67.24
CANTABRIA,2021-03-10,66.54
CANTABRIA,2021-03-11,64.95
CANTABRIA,2021-03-12,59.61
CANTABRIA,2021-03-13,59.61
CANTABRIA,2021-03-14,66.22
CANTABRIA,2021-03-15,66.73
CANTABRIA,2021-03-16,66.54
CANTABRIA,2021-03-17,68.19
CANTABRIA,2021-03-18,70.67
CANTABRIA,2021-03-19,62.53
CANTABRIA,2021-03-20,62.53
CANTABRIA,2021-03-21,67.37
CANTABRIA,2021-03-22,69.02
CANTABRIA,2021-03-23,68.89
CANTABRIA,2021-03-24,68.32
CANTABRIA,2021-03-25,65.39
CANTABRIA,2021-03-26,61.45
CANTABRIA,2021-03-27,61.45
CANTABRIA,2021-03-28,65.52
CANTABRIA,2021-03-29,67.18
CANTABRIA,2021-03-30,67.62
CANTABRIA,2021-03-31,58.65
CANTABRIA,2021-04-01,58.65
CANTABRIA,2021-04-02,60.62
CANTABRIA,2021-04-03,60.93
CANTABRIA,2021-04-04,67.56
CANTABRIA,2021-04-05,71.44
CANTABRIA,2021-04-06,66.16
CANTABRIA,2021-04-07,69.66
CANTABRIA,2021-04-08,68.77
CANTABRIA,2021-04-09,62.09
CANTABRIA,2021-04-10,62.09
CANTABRIA,2021-04-11,68.13
CANTABRIA,2021-04-12,77.81
CANTABRIA,2021-04-13,73.5
CANTABRIA,2021-04-14,74.29
CANTABRIA,2021-04-15,72.84
CANTABRIA,2021-04-16,66.25
CANTABRIA,2021-04-17,66.25
CANTABRIA,2021-04-18,70.93
CANTABRIA,2021-04-19,74.42
CANTABRIA,2021-04-20,75.08
CANTABRIA,2021-04-21,75.35
CANTABRIA,2021-04-22,75.94
CANTABRIA,2021-04-23,69.28
CANTABRIA,2021-04-24,69.28
CANTABRIA,2021-04-25,74.23
CANTABRIA,2021-04-26,77.65
CANTABRIA,2021-04-27,77.65
CANTABRIA,2021-04-28,75.74
CANTABRIA,2021-04-29,73.43
CANTABRIA,2021-04-30,64.34
CANTABRIA,2021-05-01,64.34
CANTABRIA,2021-05-02,70.47
CANTABRIA,2021-05-03,71.92
CANTABRIA,2021-05-04,72.71
CANTABRIA,2021-05-05,71.19
CANTABRIA,2021-05-06,72.84
CANTABRIA,2021-05-07,67.11
CANTABRIA,2021-05-08,67.11
CANTABRIA,2021-05-09,70.14
CASTILLA LA MANCHA,2020-08-19,61.59
CASTILLA LA MANCHA,2020-08-20,60.89
CASTILLA LA MANCHA,2020-08-21,56.26
CASTILLA LA MANCHA,2020-08-22,56.68
CASTILLA LA MANCHA,2020-08-23,60.91
CASTILLA LA MANCHA,2020-08-24,61.53
CASTILLA LA MANCHA,2020-08-25,61.7
CASTILLA LA MANCHA,2020-08-26,61.59
CASTILLA LA MANCHA,2020-08-27,60.61
CASTILLA LA MANCHA,2020-08-28,57.58
CASTILLA LA MANCHA,2020-08-29,57.51
CASTILLA LA MANCHA,2020-08-30,62.88
CASTILLA LA MANCHA,2020-08-31,64.07
CASTILLA LA MANCHA,2020-09-01,63.04
CASTILLA LA MANCHA,2020-09-02,63.34
CASTILLA LA MANCHA,2020-09-03,63.58
CASTILLA LA MANCHA,2020-09-04,57.97
CASTILLA LA MANCHA,2020-09-05,57.86
CASTILLA LA MANCHA,2020-09-06,60.67
CASTILLA LA MANCHA,2020-09-07,60.4
CASTILLA LA MANCHA,2020-09-08,63.58
CASTILLA LA MANCHA,2020-09-09,64.74
CASTILLA LA MANCHA,2020-09-10,65.66
CASTILLA LA MANCHA,2020-09-11,61.05
CASTILLA LA MANCHA,2020-09-12,60.87
CASTILLA LA MANCHA,2020-09-13,65.19
CASTILLA LA MANCHA,2020-09-14,66.21
CASTILLA LA MANCHA,2020-09-15,67.96
CASTILLA LA MANCHA,2020-09-16,68.24
CASTILLA LA MANCHA,2020-09-17,66.46
CASTILLA LA MANCHA,2020-09-18,64.24
CASTILLA LA MANCHA,2020-09-19,63.78
CASTILLA LA MANCHA,2020-09-20,65.92
CASTILLA LA MANCHA,2020-09-21,68.05
CASTILLA LA MANCHA,2020-09-22,68.16
CASTILLA LA MANCHA,2020-09-23,68.19
CASTILLA LA MANCHA,2020-09-24,68.04
CASTILLA LA MANCHA,2020-09-25,63.0
CASTILLA LA MANCHA,2020-09-26,62.71
CASTILLA LA MANCHA,2020-09-27,66.91
CASTILLA LA MANCHA,2020-09-28,67.28
CASTILLA LA MANCHA,2020-09-29,67.13
CASTILLA LA MANCHA,2020-09-30,66.55
CASTILLA LA MANCHA,2020-10-01,65.87
CASTILLA LA MANCHA,2020-10-02,63.81
CASTILLA LA MANCHA,2020-10-03,63.71
CASTILLA LA MANCHA,2020-10-04,65.77
CASTILLA LA MANCHA,2020-10-05,66.58
CASTILLA LA MANCHA,2020-10-06,66.71
CASTILLA LA MANCHA,2020-10-07,66.66
CASTILLA LA MANCHA,2020-10-08,66.42
CASTILLA LA MANCHA,2020-10-09,61.15
CASTILLA LA MANCHA,2020-10-10,60.94
CASTILLA LA MANCHA,2020-10-11,61.58
CASTILLA LA MANCHA,2020-10-12,67.15
CASTILLA LA MANCHA,2020-10-13,68.78
CASTILLA LA MANCHA,2020-10-14,70.05
CASTILLA LA MANCHA,2020-10-15,70.33
CASTILLA LA MANCHA,2020-10-16,64.38
CASTILLA LA MANCHA,2020-10-17,64.32
CASTILLA LA MANCHA,2020-10-18,66.73
CASTILLA LA MANCHA,2020-10-19,68.46
CASTILLA LA MANCHA,2020-10-20,69.31
CASTILLA LA MANCHA,2020-10-21,68.99
CASTILLA LA MANCHA,2020-10-22,68.15
CASTILLA LA MANCHA,2020-10-23,63.3
CASTILLA LA MANCHA,2020-10-24,63.28
CASTILLA LA MANCHA,2020-10-25,68.82
CASTILLA LA MANCHA,2020-10-26,69.41
CASTILLA LA MANCHA,2020-10-27,69.84
CASTILLA LA MANCHA,2020-10-28,70.33
CASTILLA LA MANCHA,2020-10-29,69.19
CASTILLA LA MANCHA,2020-10-30,65.27
CASTILLA LA MANCHA,2020-10-31,65.6
CASTILLA LA MANCHA,2020-11-01,63.35
CASTILLA LA MANCHA,2020-11-02,69.86
CASTILLA LA MANCHA,2020-11-03,69.51
CASTILLA LA MANCHA,2020-11-04,69.08
CASTILLA LA MANCHA,2020-11-05,65.89
CASTILLA LA MANCHA,2020-11-06,62.97
CASTILLA LA MANCHA,2020-11-07,63.3
CASTILLA LA MANCHA,2020-11-08,67.26
CASTILLA LA MANCHA,2020-11-09,68.5
CASTILLA LA MANCHA,2020-11-10,68.42
CASTILLA LA MANCHA,2020-11-11,68.99
CASTILLA LA MANCHA,2020-11-12,66.82
CASTILLA LA MANCHA,2020-11-13,61.86
CASTILLA LA MANCHA,2020-11-14,62.32
CASTILLA LA MANCHA,2020-11-15,64.95
CASTILLA LA MANCHA,2020-11-16,67.81
CASTILLA LA MANCHA,2020-11-17,67.02
CASTILLA LA MANCHA,2020-11-18,66.32
CASTILLA LA MANCHA,2020-11-19,65.09
CASTILLA LA MANCHA,2020-11-20,59.98
CASTILLA LA MANCHA,2020-11-21,59.76
CASTILLA LA MANCHA,2020-11-22,63.26
CASTILLA LA MANCHA,2020-11-23,64.57
CASTILLA LA MANCHA,2020-11-24,65.56
CASTILLA LA MANCHA,2020-11-25,63.94
CASTILLA LA MANCHA,2020-11-26,62.77
CASTILLA LA MANCHA,2020-11-27,59.3
CASTILLA LA MANCHA,2020-11-28,60.15
CASTILLA LA MANCHA,2020-11-29,63.3
CASTILLA LA MANCHA,2020-11-30,59.76
CASTILLA LA MANCHA,2020-12-01,66.1
CASTILLA LA MANCHA,2020-12-02,66.24
CASTILLA LA MANCHA,2020-12-03,64.97
CASTILLA LA MANCHA,2020-12-04,60.16
CASTILLA LA MANCHA,2020-12-05,60.14
CASTILLA LA MANCHA,2020-12-06,62.19
CASTILLA LA MANCHA,2020-12-07,61.55
CASTILLA LA MANCHA,2020-12-08,62.33
CASTILLA LA MANCHA,2020-12-09,65.71
CASTILLA LA MANCHA,2020-12-10,66.02
CASTILLA LA MANCHA,2020-12-11,61.25
CASTILLA LA MANCHA,2020-12-12,61.76
CASTILLA LA MANCHA,2020-12-13,65.78
CASTILLA LA MANCHA,2020-12-14,68.56
CASTILLA LA MANCHA,2020-12-15,68.38
CASTILLA LA MANCHA,2020-12-16,66.93
CASTILLA LA MANCHA,2020-12-17,65.1
CASTILLA LA MANCHA,2020-12-18,59.56
CASTILLA LA MANCHA,2020-12-19,59.44
CASTILLA LA MANCHA,2020-12-20,62.02
CASTILLA LA MANCHA,2020-12-21,62.99
CASTILLA LA MANCHA,2020-12-22,59.43
CASTILLA LA MANCHA,2020-12-23,50.08
CASTILLA LA MANCHA,2020-12-24,49.61
CASTILLA LA MANCHA,2020-12-25,50.95
CASTILLA LA MANCHA,2020-12-26,51.75
CASTILLA LA MANCHA,2020-12-27,56.29
CASTILLA LA MANCHA,2020-12-28,59.92
CASTILLA LA MANCHA,2020-12-29,59.03
CASTILLA LA MANCHA,2020-12-30,52.26
CASTILLA LA MANCHA,2020-12-31,52.19
CASTILLA LA MANCHA,2021-01-01,53.79
CASTILLA LA MANCHA,2021-01-02,55.97
CASTILLA LA MANCHA,2021-01-03,61.94
CASTILLA LA MANCHA,2021-01-04,64.31
CASTILLA LA MANCHA,2021-01-05,60.44
CASTILLA LA MANCHA,2021-01-06,62.86
CASTILLA LA MANCHA,2021-01-07,64.19
CASTILLA LA MANCHA,2021-01-08,61.12
CASTILLA LA MANCHA,2021-01-09,61.12
CASTILLA LA MANCHA,2021-01-10,65.96
CASTILLA LA MANCHA,2021-01-11,69.15
CASTILLA LA MANCHA,2021-01-12,69.33
CASTILLA LA MANCHA,2021-01-13,70.01
CASTILLA LA MANCHA,2021-01-14,69.45
CASTILLA LA MANCHA,2021-01-15,65.6
CASTILLA LA MANCHA,2021-01-16,66.24
CASTILLA LA MANCHA,2021-01-17,72.13
CASTILLA LA MANCHA,2021-01-18,73.68
CASTILLA LA MANCHA,2021-01-19,72.76
CASTILLA LA MANCHA,2021-01-20,72.82
CASTILLA LA MANCHA,2021-01-21,71.56
CASTILLA LA MANCHA,2021-01-22,67.78
CASTILLA LA MANCHA,2021-01-23,66.68
CASTILLA LA MANCHA,2021-01-24,72.49
CASTILLA LA MANCHA,2021-01-25,73.62
CASTILLA LA MANCHA,2021-01-26,71.86
CASTILLA LA MANCHA,2021-01-27,71.08
CASTILLA LA MANCHA,2021-01-28,70.54
CASTILLA LA MANCHA,2021-01-29,66.6
CASTILLA LA MANCHA,2021-01-30,66.94
CASTILLA LA MANCHA,2021-01-31,71.35
CASTILLA LA MANCHA,2021-02-01,71.1
CASTILLA LA MANCHA,2021-02-02,69.42
CASTILLA LA MANCHA,2021-02-03,67.64
CASTILLA LA MANCHA,2021-02-04,68.69
CASTILLA LA MANCHA,2021-02-05,62.39
CASTILLA LA MANCHA,2021-02-06,62.7
CASTILLA LA MANCHA,2021-02-07,65.04
CASTILLA LA MANCHA,2021-02-08,65.53
CASTILLA LA MANCHA,2021-02-09,64.83
CASTILLA LA MANCHA,2021-02-10,62.7
CASTILLA LA MANCHA,2021-02-11,60.89
CASTILLA LA MANCHA,2021-02-12,57.21
CASTILLA LA MANCHA,2021-02-13,57.36
CASTILLA LA MANCHA,2021-02-14,59.75
CASTILLA LA MANCHA,2021-02-15,60.17
CASTILLA LA MANCHA,2021-02-16,59.92
CASTILLA LA MANCHA,2021-02-17,59.85
CASTILLA LA MANCHA,2021-02-18,57.2
CASTILLA LA MANCHA,2021-02-19,54.37
CASTILLA LA MANCHA,2021-02-20,54.71
CASTILLA LA MANCHA,2021-02-21,57.4
CASTILLA LA MANCHA,2021-02-22,59.26
CASTILLA LA MANCHA,2021-02-23,59.26
CASTILLA LA MANCHA,2021-02-24,59.15
CASTILLA LA MANCHA,2021-02-25,58.45
CASTILLA LA MANCHA,2021-02-26,54.36
CASTILLA LA MANCHA,2021-02-27,55.4
CASTILLA LA MANCHA,2021-02-28,58.32
CASTILLA LA MANCHA,2021-03-01,61.34
CASTILLA LA MANCHA,2021-03-02,62.89
CASTILLA LA MANCHA,2021-03-03,62.54
CASTILLA LA MANCHA,2021-03-04,61.91
CASTILLA LA MANCHA,2021-03-05,55.69
CASTILLA LA MANCHA,2021-03-06,55.38
CASTILLA LA MANCHA,2021-03-07,60.27
CASTILLA LA MANCHA,2021-03-08,62.1
CASTILLA LA MANCHA,2021-03-09,62.83
CASTILLA LA MANCHA,2021-03-10,63.73
CASTILLA LA MANCHA,2021-03-11,63.32
CASTILLA LA MANCHA,2021-03-12,58.5
CASTILLA LA MANCHA,2021-03-13,58.7
CASTILLA LA MANCHA,2021-03-14,62.37
CASTILLA LA MANCHA,2021-03-15,64.95
CASTILLA LA MANCHA,2021-03-16,65.29
CASTILLA LA MANCHA,2021-03-17,63.54
CASTILLA LA MANCHA,2021-03-18,63.29
CASTILLA LA MANCHA,2021-03-19,57.76
CASTILLA LA MANCHA,2021-03-20,57.5
CASTILLA LA MANCHA,2021-03-21,60.36
CASTILLA LA MANCHA,2021-03-22,62.43
CASTILLA LA MANCHA,2021-03-23,64.07
CASTILLA LA MANCHA,2021-03-24,65.41
CASTILLA LA MANCHA,2021-03-25,65.56
CASTILLA LA MANCHA,2021-03-26,59.0
CASTILLA LA MANCHA,2021-03-27,58.32
CASTILLA LA MANCHA,2021-03-28,61.46
CASTILLA LA MANCHA,2021-03-29,61.19
CASTILLA LA MANCHA,2021-03-30,59.02
CASTILLA LA MANCHA,2021-03-31,53.92
CASTILLA LA MANCHA,2021-04-01,54.11
CASTILLA LA MANCHA,2021-04-02,54.03
CASTILLA LA MANCHA,2021-04-03,55.92
CASTILLA LA MANCHA,2021-04-04,61.26
CASTILLA LA MANCHA,2021-04-05,66.52
CASTILLA LA MANCHA,2021-04-06,68.24
CASTILLA LA MANCHA,2021-04-07,68.07
CASTILLA LA MANCHA,2021-04-08,68.69
CASTILLA LA MANCHA,2021-04-09,63.48
CASTILLA LA MANCHA,2021-04-10,62.97
CASTILLA LA MANCHA,2021-04-11,65.58
CASTILLA LA MANCHA,2021-04-12,66.61
CASTILLA LA MANCHA,2021-04-13,68.26
CASTILLA LA MANCHA,2021-04-14,68.52
CASTILLA LA MANCHA,2021-04-15,67.1
CASTILLA LA MANCHA,2021-04-16,62.68
CASTILLA LA MANCHA,2021-04-17,62.42
CASTILLA LA MANCHA,2021-04-18,65.88
CASTILLA LA MANCHA,2021-04-19,68.66
CASTILLA LA MANCHA,2021-04-20,68.06
CASTILLA LA MANCHA,2021-04-21,69.89
CASTILLA LA MANCHA,2021-04-22,69.24
CASTILLA LA MANCHA,2021-04-23,63.54
CASTILLA LA MANCHA,2021-04-24,64.06
CASTILLA LA MANCHA,2021-04-25,66.84
CASTILLA LA MANCHA,2021-04-26,70.53
CASTILLA LA MANCHA,2021-04-27,70.77
CASTILLA LA MANCHA,2021-04-28,71.14
CASTILLA LA MANCHA,2021-04-29,68.49
CASTILLA LA MANCHA,2021-04-30,62.06
CASTILLA LA MANCHA,2021-05-01,62.62
CASTILLA LA MANCHA,2021-05-02,65.74
CASTILLA LA MANCHA,2021-05-03,68.08
CASTILLA LA MANCHA,2021-05-04,67.2
CASTILLA LA MANCHA,2021-05-05,67.22
CASTILLA LA MANCHA,2021-05-06,66.36
CASTILLA LA MANCHA,2021-05-07,60.9
CASTILLA LA MANCHA,2021-05-08,60.35
CASTILLA LA MANCHA,2021-05-09,63.36
CASTILLA Y LEÓN,2020-08-19,70.29
CASTILLA Y LEÓN,2020-08-20,70.74
CASTILLA Y LEÓN,2020-08-21,65.22
CASTILLA Y LEÓN,2020-08-22,64.95
CASTILLA Y LEÓN,2020-08-23,63.18
CASTILLA Y LEÓN,2020-08-24,71.73
CASTILLA Y LEÓN,2020-08-25,69.97
CASTILLA Y LEÓN,2020-08-26,70.21
CASTILLA Y LEÓN,2020-08-27,69.64
CASTILLA Y LEÓN,2020-08-28,64.62
CASTILLA Y LEÓN,2020-08-29,64.44
CASTILLA Y LEÓN,2020-08-30,69.0
CASTILLA Y LEÓN,2020-08-31,70.27
CASTILLA Y LEÓN,2020-09-01,72.96
CASTILLA Y LEÓN,2020-09-02,73.48
CASTILLA Y LEÓN,2020-09-03,67.84
CASTILLA Y LEÓN,2020-09-04,63.95
CASTILLA Y LEÓN,2020-09-05,63.75
CASTILLA Y LEÓN,2020-09-06,68.09
CASTILLA Y LEÓN,2020-09-07,67.35
CASTILLA Y LEÓN,2020-09-08,68.03
CASTILLA Y LEÓN,2020-09-09,68.45
CASTILLA Y LEÓN,2020-09-10,66.27
CASTILLA Y LEÓN,2020-09-11,63.96
CASTILLA Y LEÓN,2020-09-12,63.31
CASTILLA Y LEÓN,2020-09-13,68.04
CASTILLA Y LEÓN,2020-09-14,72.13
CASTILLA Y LEÓN,2020-09-15,72.32
CASTILLA Y LEÓN,2020-09-16,72.5
